perturbation,spearman_rho,gene_symbol,ensembl_id
7567_RRP8_P1P2_ENSG00000132275,0.08314413890643096,RRP8,ENSG00000132275
121_ACY1_P1P2_ENSG00000243989,0.08299472589369061,ACY1,ENSG00000243989
3399_GLO1_P1P2_ENSG00000124767,0.08237427124935602,GLO1,ENSG00000124767
7526_RPS4X_P1P2_ENSG00000198034,0.08235014194913051,RPS4X,ENSG00000198034
1449_CDKN2AIP_P1P2_ENSG00000168564,0.08230631726656955,CDKN2AIP,ENSG00000168564
5629_NFE2L1_P1P2_ENSG00000082641,0.0822301130363054,NFE2L1,ENSG00000082641
2906_PRXL2A_P2_ENSG00000122378,0.08217761706712769,PRXL2A,ENSG00000122378
2295_DNAJC24_P1P2_ENSG00000170946,0.0817800838591361,DNAJC24,ENSG00000170946
1718_CNOT3_P1P2_ENSG00000088038,0.08155030634515108,CNOT3,ENSG00000088038
1589_CHMP7_P1P2_ENSG00000147457,0.08131028224111321,CHMP7,ENSG00000147457
538_ARPC3_P2_ENSG00000111229,0.08120550899229065,ARPC3,ENSG00000111229
1008_NDUFAF8_P1P2_ENSG00000224877,0.0811380955197033,NDUFAF8,ENSG00000224877
5562_NDUFC1_P2_ENSG00000109390,0.0810888527477531,NDUFC1,ENSG00000109390
2959_FAN1_P1P2_ENSG00000198690,0.0809799399231007,FAN1,ENSG00000198690
9034_TMEM19_P1P2_ENSG00000139291,0.08080883424167414,TMEM19,ENSG00000139291
2407_DUSP23_P1P2_ENSG00000158716,0.08078119403384514,DUSP23,ENSG00000158716
5491_NCAPH2_P1P2_ENSG00000025770,0.08074146701594873,NCAPH2,ENSG00000025770
1998_CYBRD1_P1P2_ENSG00000071967,0.08062212602519518,CYBRD1,ENSG00000071967
2283_DNAJB6_P1P2_ENSG00000105993,0.08059538763117435,DNAJB6,ENSG00000105993
5732_NOL10_P1P2_ENSG00000115761,0.08056075836633228,NOL10,ENSG00000115761
3072_FGFR1OP_P1P2_ENSG00000213066,0.08051442001291562,FGFR1OP,ENSG00000213066
6652_PPP1R10_P1P2_ENSG00000204569,0.08037474674321156,PPP1R10,ENSG00000204569
8419_SRPK1_P1P2_ENSG00000096063,0.08036934549512562,SRPK1,ENSG00000096063
7842_SFPQ_P1P2_ENSG00000116560,0.08033735230141503,SFPQ,ENSG00000116560
9982_ZBTB24_P1P2_ENSG00000112365,0.08033256093382114,ZBTB24,ENSG00000112365
4400_KIFC3_P1P2_ENSG00000140859,0.08022113586427239,KIFC3,ENSG00000140859
6891_PSRC1_P1P2_ENSG00000134222,0.07997399359745629,PSRC1,ENSG00000134222
2120_DDX41_P1P2_ENSG00000183258,0.07996617402388057,DDX41,ENSG00000183258
5659_NGDN_P1P2_ENSG00000129460,0.07987764500490516,NGDN,ENSG00000129460
8645_TACC3_P1_ENSG00000013810,0.07984909431198142,TACC3,ENSG00000013810
3419_GMFB_P1P2_ENSG00000197045,0.07980443333200009,GMFB,ENSG00000197045
1986_CYB561A3_P1P2_ENSG00000162144,0.07974783006339492,CYB561A3,ENSG00000162144
5500_NCKAP5L_P1P2_ENSG00000167566,0.07974769806714309,NCKAP5L,ENSG00000167566
10030_ZC3HAV1_P1P2_ENSG00000105939,0.07973361108029607,ZC3HAV1,ENSG00000105939
31_ABCD4_P1P2_ENSG00000119688,0.07966513971074146,ABCD4,ENSG00000119688
5428_NAA30_P1P2_ENSG00000139977,0.07954569273759594,NAA30,ENSG00000139977
989_METTL26_P1P2_ENSG00000130731,0.0794797042464426,METTL26,ENSG00000130731
1446_CDKN1B_P1P2_ENSG00000111276,0.0794772772496662,CDKN1B,ENSG00000111276
1932_CTDSPL2_P1P2_ENSG00000137770,0.07945285987002977,CTDSPL2,ENSG00000137770
6640_PPM1F_P1P2_ENSG00000100034,0.07944283297227195,PPM1F,ENSG00000100034
6920_PTP4A2_P1P2_ENSG00000184007,0.07930270112664037,PTP4A2,ENSG00000184007
7034_RAB5A_P1P2_ENSG00000144566,0.07927033795803413,RAB5A,ENSG00000144566
7055_RAC1_P1P2_ENSG00000136238,0.0792186166237942,RAC1,ENSG00000136238
7423_RPAP2_P1P2_ENSG00000122484,0.07920618777964353,RPAP2,ENSG00000122484
79_ACBD6_P1P2_ENSG00000230124,0.07913709111397624,ACBD6,ENSG00000230124
2703_ERGIC2_P1P2_ENSG00000087502,0.0791041045762099,ERGIC2,ENSG00000087502
10737_ZWILCH_P1P2_ENSG00000174442,0.07901357056307345,ZWILCH,ENSG00000174442
1989_CYB5A_P1P2_ENSG00000166347,0.07878759008950732,CYB5A,ENSG00000166347
106_ACTL6A_P1P2_ENSG00000136518,0.07877650625825856,ACTL6A,ENSG00000136518
3432_GNAQ_P1P2_ENSG00000156052,0.07871686996629011,GNAQ,ENSG00000156052
1186_CAPZA2_P1P2_ENSG00000198898,0.07871202464402395,CAPZA2,ENSG00000198898
2526_EIF1AD_P1P2_ENSG00000175376,0.07870719184694956,EIF1AD,ENSG00000175376
4300_KCNN4_P1P2_ENSG00000104783,0.07861716269538946,KCNN4,ENSG00000104783
3931_HPRT1_P1P2_ENSG00000165704,0.07830682073840524,HPRT1,ENSG00000165704
3467_GOLIM4_P1P2_ENSG00000173905,0.07830162131974054,GOLIM4,ENSG00000173905
3710_HEXIM1_P1P2_ENSG00000186834,0.0782088876902323,HEXIM1,ENSG00000186834
4291_KCMF1_P1P2_ENSG00000176407,0.07818949194902326,KCMF1,ENSG00000176407
5667_NHP2_P1P2_ENSG00000145912,0.07794328810811434,NHP2,ENSG00000145912
2417_DVL2_P1P2_ENSG00000004975,0.0778985009127389,DVL2,ENSG00000004975
397_APC_P1_ENSG00000134982,0.0778958031791248,APC,ENSG00000134982
8440_SRSF9_P1P2_ENSG00000111786,0.07778564122699323,SRSF9,ENSG00000111786
304_ANAPC15_P1P2_ENSG00000110200,0.07777931216997394,ANAPC15,ENSG00000110200
7891_SHC1_P2_ENSG00000160691,0.0777429582638368,SHC1,ENSG00000160691
8567_STYXL1_P1P2_ENSG00000127952,0.0776832660902435,STYXL1,ENSG00000127952
4896_MCL1_P1P2_ENSG00000143384,0.0776693207344112,MCL1,ENSG00000143384
2422_DYNC1I2_P1P2_ENSG00000077380,0.07763390527291589,DYNC1I2,ENSG00000077380
90_ACOT7_P1P2_ENSG00000097021,0.07763287485372228,ACOT7,ENSG00000097021
4028_IDH3G_P1P2_ENSG00000067829,0.07753843440726564,IDH3G,ENSG00000067829
1237_CC2D1B_P1P2_ENSG00000154222,0.07737374355098288,CC2D1B,ENSG00000154222
8889_THOC3_P1P2_ENSG00000051596,0.07732132080600328,THOC3,ENSG00000051596
3351_GGA1_P1P2_ENSG00000100083,0.07724836349083894,GGA1,ENSG00000100083
2847_FAM126A_P1P2_ENSG00000122591,0.07724125496276582,FAM126A,ENSG00000122591
3725_HIF1A_P1P2_ENSG00000100644,0.0772352361263775,HIF1A,ENSG00000100644
1451_CDKN2C_P1_ENSG00000123080,0.07708631737697429,CDKN2C,ENSG00000123080
7947_SKP1_P1P2_ENSG00000113558,0.07707619220463481,SKP1,ENSG00000113558
6781_PRNP_P1P2_ENSG00000171867,0.07703303474796007,PRNP,ENSG00000171867
6178_PDIA3_P1P2_ENSG00000167004,0.07696886961713209,PDIA3,ENSG00000167004
1415_CDCA5_P1P2_ENSG00000146670,0.07696494152429471,CDCA5,ENSG00000146670
7817_SETD3_P1P2_ENSG00000183576,0.07688396712291506,SETD3,ENSG00000183576
9115_TMUB2_P1P2_ENSG00000168591,0.07687037439940518,TMUB2,ENSG00000168591
496_ARID5B_ENST00000279873.7_ENSG00000150347,0.07686538937307685,ARID5B,ENSG00000150347
6653_PPP1R11_P1P2_ENSG00000204619,0.07683943043137523,PPP1R11,ENSG00000204619
7149_RBL1_P1P2_ENSG00000080839,0.07675518599146479,RBL1,ENSG00000080839
2023_DALRD3_P1_ENSG00000178149,0.07673394904706411,DALRD3,ENSG00000178149
9948_YTHDF1_P1P2_ENSG00000149658,0.07670617973341216,YTHDF1,ENSG00000149658
594_INTS13_P1P2_ENSG00000064102,0.0766899095092903,INTS13,ENSG00000064102
7424_RPAP3_P1P2_ENSG00000005175,0.07665723706479473,RPAP3,ENSG00000005175
5123_MMGT1_P1P2_ENSG00000169446,0.07655183275858689,MMGT1,ENSG00000169446
7590_RTN3_P1P2_ENSG00000133318,0.07646516806623407,RTN3,ENSG00000133318
6914_PTK2_P1P2_ENSG00000169398,0.0764064095011665,PTK2,ENSG00000169398
7742_SEC23B_P1P2_ENSG00000101310,0.07630580908774431,SEC23B,ENSG00000101310
8778_TCF20_P1P2_ENSG00000100207,0.07626973075456096,TCF20,ENSG00000100207
46_ABHD17A_P1P2_ENSG00000129968,0.07615559157230119,ABHD17A,ENSG00000129968
9663_USP46_P1P2_ENSG00000109189,0.07609154641282628,USP46,ENSG00000109189
278_ALKBH5_P1P2_ENSG00000091542,0.07602774212242405,ALKBH5,ENSG00000091542
5716_NMI_P1P2_ENSG00000123609,0.07593242541298034,NMI,ENSG00000123609
7983_SLC25A13_P1P2_ENSG00000004864,0.07588549255590542,SLC25A13,ENSG00000004864
5961_ORAI1_P1P2_ENSG00000276045,0.07583676377902454,ORAI1,ENSG00000276045
6105_PBX3_P1P2_ENSG00000167081,0.07580209019427309,PBX3,ENSG00000167081
1254_CCDC130_P2_ENSG00000104957,0.07569437932582518,CCDC130,ENSG00000104957
8427_SRR_P1P2_ENSG00000167720,0.07566310777585637,SRR,ENSG00000167720
6363_PIM1_P1P2_ENSG00000137193,0.07559990469465958,PIM1,ENSG00000137193
408_APMAP_P1P2_ENSG00000101474,0.07555003228961923,APMAP,ENSG00000101474
6296_PHIP_P1P2_ENSG00000146247,0.07550399641077334,PHIP,ENSG00000146247
6472_PMAIP1_P1P2_ENSG00000141682,0.0754410688837957,PMAIP1,ENSG00000141682
4244_IWS1_P1P2_ENSG00000163166,0.0754369124470774,IWS1,ENSG00000163166
325_ANKRD11_P1P2_ENSG00000167522,0.07542391996929666,ANKRD11,ENSG00000167522
5448_NAE1_P1P2_ENSG00000159593,0.07539706403116833,NAE1,ENSG00000159593
2233_DIS3_P1P2_ENSG00000083520,0.07535236547561168,DIS3,ENSG00000083520
8818_TERF1_P1P2_ENSG00000147601,0.07534090781556209,TERF1,ENSG00000147601
9225_TRADD_P1P2_ENSG00000102871,0.07532796254811959,TRADD,ENSG00000102871
5970_ORC6_P1P2_ENSG00000091651,0.07531785760878222,ORC6,ENSG00000091651
6445_PLEKHH3_P1P2_ENSG00000068137,0.07528248454024371,PLEKHH3,ENSG00000068137
10561_ZNF699_ENST00000308650.3_ENSG00000196110,0.07527762572930946,ZNF699,ENSG00000196110
4832_MAPK8_P1P2_ENSG00000107643,0.07522414990474405,MAPK8,ENSG00000107643
6116_PCCB_P1_ENSG00000114054,0.07521923617566123,PCCB,ENSG00000114054
261_ALDOA_P1P2_ENSG00000149925,0.07508770528287716,ALDOA,ENSG00000149925
8569_SUB1_P1_ENSG00000113387,0.07506228685137464,SUB1,ENSG00000113387
4714_LUC7L2_P2_ENSG00000146963,0.07496713489637664,LUC7L2,ENSG00000146963
6448_PLEKHN1_P1P2_ENSG00000187583,0.07491842442554529,PLEKHN1,ENSG00000187583
3932_HPS1_P1P2_ENSG00000107521,0.07491364365619059,HPS1,ENSG00000107521
5726_NOB1_P1P2_ENSG00000141101,0.0748660103518523,NOB1,ENSG00000141101
5325_MTHFS_P2_ENSG00000136371,0.07478322461504605,MTHFS,ENSG00000136371
4066_IGF2BP2_P1P2_ENSG00000073792,0.07477860956361337,IGF2BP2,ENSG00000073792
4322_KDM3A_P1P2_ENSG00000115548,0.07470201416197518,KDM3A,ENSG00000115548
8426_SRRT_P1P2_ENSG00000087087,0.0746736022096373,SRRT,ENSG00000087087
881_BRAF_P1P2_ENSG00000157764,0.07466575276829657,BRAF,ENSG00000157764
2658_EP400_P1P2_ENSG00000183495,0.07456414744910313,EP400,ENSG00000183495
8523_STK38_P1P2_ENSG00000112079,0.07454360613458438,STK38,ENSG00000112079
398_APEH_P1P2_ENSG00000164062,0.07452344828362935,APEH,ENSG00000164062
9013_TMEM164_P1P2_ENSG00000157600,0.07441252711218066,TMEM164,ENSG00000157600
3540_GRN_P1P2_ENSG00000030582,0.07440704107818114,GRN,ENSG00000030582
6380_PITPNB_P1P2_ENSG00000180957,0.07439971769489517,PITPNB,ENSG00000180957
3018_FBXO3_P1_ENSG00000110429,0.0743113206721716,FBXO3,ENSG00000110429
2816_FADS2_P2_ENSG00000134824,0.07429189024581608,FADS2,ENSG00000134824
9709_VBP1_P1P2_ENSG00000155959,0.07427914730839465,VBP1,ENSG00000155959
2811_F2R_P1P2_ENSG00000181104,0.07426074202081248,F2R,ENSG00000181104
8969_TMCO1_P1P2_ENSG00000143183,0.07425597377664958,TMCO1,ENSG00000143183
5978_OSBPL3_P1P2_ENSG00000070882,0.07415057910520462,OSBPL3,ENSG00000070882
8171_SMIM10_P1P2_ENSG00000184785,0.07413510085859376,SMIM10,ENSG00000184785
6541_POLR2B_P1P2_ENSG00000047315,0.07410765238254662,POLR2B,ENSG00000047315
799_BCL2L12_P1P2_ENSG00000126453,0.07407384881688572,BCL2L12,ENSG00000126453
7549_RRAGB_P1P2_ENSG00000083750,0.0740482126397415,RRAGB,ENSG00000083750
949_SELENOH_P1P2_ENSG00000211450,0.07382922989447507,SELENOH,ENSG00000211450
7158_RBM15B_P1_ENSG00000259956,0.0738207301066381,RBM15B,ENSG00000259956
5346_MTRR_P1P2_ENSG00000124275,0.07380136326971776,MTRR,ENSG00000124275
6862_PSMC5_P1P2_ENSG00000087191,0.07377555077641233,PSMC5,ENSG00000087191
1414_CDCA4_P1P2_ENSG00000170779,0.07372942627594534,CDCA4,ENSG00000170779
10021_ZC3H14_P1P2_ENSG00000100722,0.07369256945391905,ZC3H14,ENSG00000100722
7317_RIT1_P1P2_ENSG00000143622,0.07362603467170886,RIT1,ENSG00000143622
9547_UBR4_P1P2_ENSG00000127481,0.07333120899978732,UBR4,ENSG00000127481
1904_CSNK2A1_P1P2_ENSG00000101266,0.07332488281446227,CSNK2A1,ENSG00000101266
6942_PTRH2_P1P2_ENSG00000141378,0.07328951359982891,PTRH2,ENSG00000141378
6047_PALB2_P1P2_ENSG00000083093,0.07327393611516007,PALB2,ENSG00000083093
9480_UBA3_P1P2_ENSG00000144744,0.07326514921138848,UBA3,ENSG00000144744
354_ANP32B_P1P2_ENSG00000136938,0.07325480243950211,ANP32B,ENSG00000136938
4042_IFITM2_P1P2_ENSG00000185201,0.07301010547551191,IFITM2,ENSG00000185201
3848_JPT2_P1P2_ENSG00000206053,0.07299869020841913,JPT2,ENSG00000206053
222_AIP_P1P2_ENSG00000110711,0.07297289987506839,AIP,ENSG00000110711
1607_CHUK_P1P2_ENSG00000213341,0.07283944973751315,CHUK,ENSG00000213341
5493_NCBP1_P1P2_ENSG00000136937,0.0728006312777589,NCBP1,ENSG00000136937
8179_SMIM3_P1P2_ENSG00000256235,0.07278449304988886,SMIM3,ENSG00000256235
10410_ZNF512_P1P2_ENSG00000243943,0.07276753779412427,ZNF512,ENSG00000243943
5829_NSMCE2_P1P2_ENSG00000156831,0.0727025108523091,NSMCE2,ENSG00000156831
6823_PRRX1_P2_ENSG00000116132,0.0726479000526732,PRRX1,ENSG00000116132
7051_RABGGTB_P1P2_ENSG00000137955,0.07253933361727911,RABGGTB,ENSG00000137955
1173_CANX_P1_ENSG00000127022,0.07252536706496841,CANX,ENSG00000127022
7748_SEC31A_P1_ENSG00000138674,0.07247465641735748,SEC31A,ENSG00000138674
4931_MED11_P1P2_ENSG00000161920,0.0723669301332889,MED11,ENSG00000161920
5042_MGME1_P1P2_ENSG00000125871,0.07235684060957219,MGME1,ENSG00000125871
3104_FKRP_P1P2_ENSG00000181027,0.07219220852534318,FKRP,ENSG00000181027
5509_NCOA5_P1P2_ENSG00000124160,0.07215737404005118,NCOA5,ENSG00000124160
8347_SPEN_P1P2_ENSG00000065526,0.0721475928287475,SPEN,ENSG00000065526
2052_DCAF15_P1P2_ENSG00000132017,0.07206897123646985,DCAF15,ENSG00000132017
570_ASCC1_P1P2_ENSG00000138303,0.07200680389228563,ASCC1,ENSG00000138303
3112_FLOT1_P1P2_ENSG00000137312,0.07195044823708718,FLOT1,ENSG00000137312
3040_FBXW9_P1P2_ENSG00000132004,0.07183830056032038,FBXW9,ENSG00000132004
936_BUB3_P1P2_ENSG00000154473,0.07183346776324598,BUB3,ENSG00000154473
1137_C9orf85_P1P2_ENSG00000155621,0.07167879416995813,C9orf85,ENSG00000155621
3305_GBA_P1_ENSG00000177628,0.07166807549622356,GBA,ENSG00000177628
4928_MECP2_P1P2_ENSG00000169057,0.07144817263109948,MECP2,ENSG00000169057
3871_HNRNPL_P2_ENSG00000104824,0.07136690436945116,HNRNPL,ENSG00000104824
967_C12orf57_P1P2_ENSG00000111678,0.07136202821594367,C12orf57,ENSG00000111678
9820_WDR43_P1P2_ENSG00000163811,0.07135322782350399,WDR43,ENSG00000163811
7534_RPS6KC1_P1P2_ENSG00000136643,0.07134362292836151,RPS6KC1,ENSG00000136643
417_APOL2_P1P2_ENSG00000128335,0.07132173756441716,APOL2,ENSG00000128335
5621_NFAT5_P1P2_ENSG00000102908,0.07122344274975874,NFAT5,ENSG00000102908
2898_FAM207A_P1P2_ENSG00000160256,0.07121024505152808,FAM207A,ENSG00000160256
7292_RHOC_P1P2_ENSG00000155366,0.07116387293765437,RHOC,ENSG00000155366
8302_SP100_P1P2_ENSG00000067066,0.07115601867893219,SP100,ENSG00000067066
245_AKR7A2_P1P2_ENSG00000053371,0.07113704012295703,AKR7A2,ENSG00000053371
2609_EMC10_P1P2_ENSG00000161671,0.07102469878745579,EMC10,ENSG00000161671
8176_SMIM19_P1P2_ENSG00000176209,0.0710076597092539,SMIM19,ENSG00000176209
2449_EAPP_P1P2_ENSG00000129518,0.07088591869906012,EAPP,ENSG00000129518
5631_NFE2L2_P2_ENSG00000116044,0.07088216692238394,NFE2L2,ENSG00000116044
5276_MSANTD3_P1P2_ENSG00000066697,0.07076501784019187,MSANTD3,ENSG00000066697
5835_NSUN5_P1P2_ENSG00000130305,0.07074635819486895,NSUN5,ENSG00000130305
7728_SDHD_P1P2_ENSG00000204370,0.0706731224350566,SDHD,ENSG00000204370
6586_POU2F1_P1_ENSG00000143190,0.07066263017825035,POU2F1,ENSG00000143190
5965_ORC1_P1P2_ENSG00000085840,0.0706582097490284,ORC1,ENSG00000085840
2101_DDT_ENST00000350608.3_ENSG00000099977,0.07064231817108879,DDT,ENSG00000099977
4978_MESD_P1P2_ENSG00000117899,0.07043396835016708,MESD,ENSG00000117899
8572_SUCLG1_P1P2_ENSG00000163541,0.07036803574063859,SUCLG1,ENSG00000163541
9906_XRCC4_P1P2_ENSG00000152422,0.07033839053864856,XRCC4,ENSG00000152422
8125_SLTM_P1P2_ENSG00000137776,0.0703373143356318,SLTM,ENSG00000137776
9478_UBA1_P1_ENSG00000130985,0.07017886391528422,UBA1,ENSG00000130985
3426_GMPR_P1P2_ENSG00000137198,0.07013224900538524,GMPR,ENSG00000137198
6398_PKN1_P2_ENSG00000123143,0.07010603859637171,PKN1,ENSG00000123143
1514_CEP78_P1P2_ENSG00000148019,0.07006222547552622,CEP78,ENSG00000148019
1038_C1orf122_P1P2_ENSG00000197982,0.07001126143365081,C1orf122,ENSG00000197982
4394_KIF4A_P1P2_ENSG00000090889,0.07000147636844198,KIF4A,ENSG00000090889
10033_TUT4_P1P2_ENSG00000134744,0.06998057760421936,TUT4,ENSG00000134744
5288_MSMO1_P1P2_ENSG00000052802,0.06997742318284346,MSMO1,ENSG00000052802
1981_CXXC5_P1P2_ENSG00000171604,0.06991994411428999,CXXC5,ENSG00000171604
115_ACTR3_P1P2_ENSG00000115091,0.06974989008403537,ACTR3,ENSG00000115091
2050_DCAF12_P1P2_ENSG00000198876,0.06970995399177424,DCAF12,ENSG00000198876
5527_NDRG3_P1P2_ENSG00000101079,0.06948502033514384,NDRG3,ENSG00000101079
1463_CDYL_P1_ENSG00000153046,0.06946662948296925,CDYL,ENSG00000153046
7889_SHB_P1P2_ENSG00000107338,0.06943264960114715,SHB,ENSG00000107338
5058_MICA_P1P2_ENSG00000204520,0.06941090105083608,MICA,ENSG00000204520
138_ADAT1_P1P2_ENSG00000065457,0.06933422617910436,ADAT1,ENSG00000065457
5163_MPHOSPH10_P1P2_ENSG00000124383,0.06928919857969393,MPHOSPH10,ENSG00000124383
3003_FBXO11_P1P2_ENSG00000138081,0.06914098894884071,FBXO11,ENSG00000138081
7618_S100A10_P2_ENSG00000197747,0.06914024803557313,S100A10,ENSG00000197747
953_C11orf58_P1P2_ENSG00000110696,0.06911092270771163,C11orf58,ENSG00000110696
5639_NFIL3_P1P2_ENSG00000165030,0.0690390271434197,NFIL3,ENSG00000165030
8660_TAF1D_P1_ENSG00000166012,0.06900053433865172,TAF1D,ENSG00000166012
6552_POLR2K_P1P2_ENSG00000147669,0.06888063549512585,POLR2K,ENSG00000147669
8359_SPIN1_P1P2_ENSG00000106723,0.06881852692299535,SPIN1,ENSG00000106723
6301_PHLDA2_P1P2_ENSG00000181649,0.06870312269636582,PHLDA2,ENSG00000181649
9068_TMEM33_P1P2_ENSG00000109133,0.0687023239745208,TMEM33,ENSG00000109133
1435_CDK5RAP1_P1_ENSG00000101391,0.06861604756311315,CDK5RAP1,ENSG00000101391
4733_LYSMD3_P1P2_ENSG00000176018,0.0685836882484121,LYSMD3,ENSG00000176018
"2888_FAM193A_ENST00000324666.5,ENST00000382839.3,ENST00000502458.1,ENST00000545951.1_ENSG00000125386",0.06856002816114018,FAM193A,ENSG00000125386
9563_UCHL5_P1P2_ENSG00000116750,0.06855619545245559,UCHL5,ENSG00000116750
1781_COPS5_P1P2_ENSG00000121022,0.06854221541147683,COPS5,ENSG00000121022
3079_FHL2_P1P2_ENSG00000115641,0.06852610705137181,FHL2,ENSG00000115641
2476_EDEM1_P1P2_ENSG00000134109,0.06839850232447253,EDEM1,ENSG00000134109
8731_TBCK_P1P2_ENSG00000145348,0.06836608423771774,TBCK,ENSG00000145348
10387_ZNF480_P1P2_ENSG00000198464,0.06833722619585725,ZNF480,ENSG00000198464
6740_PREB_P1P2_ENSG00000138073,0.06828453849489767,PREB,ENSG00000138073
645_ATP1A1_P1P2_ENSG00000163399,0.06827254610550673,ATP1A1,ENSG00000163399
4924_ME2_P1P2_ENSG00000082212,0.0682676034721352,ME2,ENSG00000082212
5556_NDUFB4_P1P2_ENSG00000065518,0.06824678274949213,NDUFB4,ENSG00000065518
10291_ZNF32_P1P2_ENSG00000169740,0.06824122638172338,ZNF32,ENSG00000169740
2434_DYRK3_P1P2_ENSG00000143479,0.0682210617864343,DYRK3,ENSG00000143479
187_AGK_P1P2_ENSG00000006530,0.06793357009603795,AGK,ENSG00000006530
122_ACYP1_P1_ENSG00000119640,0.06781608765104927,ACYP1,ENSG00000119640
4840_MAPRE2_P2_ENSG00000166974,0.06774857686735654,MAPRE2,ENSG00000166974
1452_CDKN2D_P1P2_ENSG00000129355,0.06767607142257258,CDKN2D,ENSG00000129355
2500_EFNA4_P1P2_ENSG00000243364,0.0676335069669999,EFNA4,ENSG00000243364
399_APEX1_P1P2_ENSG00000100823,0.06759177495494244,APEX1,ENSG00000100823
6396_PKM_P1_ENSG00000067225,0.06759151577982023,PKM,ENSG00000067225
1216_CAV2_P1P2_ENSG00000105971,0.06756619997481728,CAV2,ENSG00000105971
586_ASNSD1_P1P2_ENSG00000138381,0.0675168184264748,ASNSD1,ENSG00000138381
6948_PUM1_P1P2_ENSG00000134644,0.06751207619617174,PUM1,ENSG00000134644
5566_NDUFS2_P1P2_ENSG00000158864,0.06750836488549979,NDUFS2,ENSG00000158864
8408_SRGN_P2_ENSG00000122862,0.06741543181639938,SRGN,ENSG00000122862
5143_MOGS_P1P2_ENSG00000115275,0.06737457367733761,MOGS,ENSG00000115275
9177_TOP3A_P1P2_ENSG00000177302,0.0672924816434607,TOP3A,ENSG00000177302
9105_TMF1_P1P2_ENSG00000144747,0.0670807249703749,TMF1,ENSG00000144747
6007_OXCT1_P1P2_ENSG00000083720,0.06706224453164204,OXCT1,ENSG00000083720
4926_MEAF6_P1P2_ENSG00000163875,0.06704203947034877,MEAF6,ENSG00000163875
27_ABCC1_P1P2_ENSG00000103222,0.0670167829028631,ABCC1,ENSG00000103222
9559_UBXN6_P1_ENSG00000167671,0.06701371712130592,UBXN6,ENSG00000167671
6904_PTDSS2_P1P2_ENSG00000174915,0.0669919136528463,PTDSS2,ENSG00000174915
4796_MAP1A_P1P2_ENSG00000166963,0.06662603449491097,MAP1A,ENSG00000166963
2443_E2F6_P1P2_ENSG00000169016,0.0665864269480746,E2F6,ENSG00000169016
455_ARGLU1_P1P2_ENSG00000134884,0.06658504243264479,ARGLU1,ENSG00000134884
1558_CHD2_P2_ENSG00000173575,0.06658316365387783,CHD2,ENSG00000173575
8522_STK38L_P1P2_ENSG00000211455,0.06656550024303955,STK38L,ENSG00000211455
4062_IGF1R_P1_ENSG00000140443,0.06649646427637856,IGF1R,ENSG00000140443
287_ALYREF_P1P2_ENSG00000183684,0.0664116899245082,ALYREF,ENSG00000183684
6346_PIGU_P1P2_ENSG00000101464,0.06635794721701026,PIGU,ENSG00000101464
3015_FBXO34_P1P2_ENSG00000178974,0.06632386809713021,FBXO34,ENSG00000178974
4905_MCM8_P1P2_ENSG00000125885,0.06632212518449519,MCM8,ENSG00000125885
4426_KLHDC10_P1P2_ENSG00000128607,0.06630285564270529,KLHDC10,ENSG00000128607
5054_MICAL3_P1_ENSG00000243156,0.06628917235242407,MICAL3,ENSG00000243156
320_ANKLE2_P1P2_ENSG00000176915,0.06625666947975568,ANKLE2,ENSG00000176915
2833_FAM111A_P1_ENSG00000166801,0.06624268943877692,FAM111A,ENSG00000166801
4266_JUN_P1P2_ENSG00000177606,0.0662195852773248,JUN,ENSG00000177606
2049_DCAF11_P1P2_ENSG00000100897,0.06620999676127926,DCAF11,ENSG00000100897
3400_GLOD4_P1P2_ENSG00000167699,0.06619918559382078,GLOD4,ENSG00000167699
8930_TIMP1_P2_ENSG00000102265,0.06618135550158419,TIMP1,ENSG00000102265
3834_HMGN1_P1P2_ENSG00000205581,0.0661551730333831,HMGN1,ENSG00000205581
9254_TRDMT1_P1P2_ENSG00000107614,0.06612636990967119,TRDMT1,ENSG00000107614
2125_DDX49_P1P2_ENSG00000105671,0.0660143975855893,DDX49,ENSG00000105671
660_ATP5MC2_P1P2_ENSG00000135390,0.06599010545787067,ATP5MC2,ENSG00000135390
8308_SP3_P1P2_ENSG00000172845,0.06588694605142026,SP3,ENSG00000172845
2403_DUSP14_P2_ENSG00000276023,0.06588683139774167,DUSP14,ENSG00000276023
3675_HDLBP_P2_ENSG00000115677,0.06588394578625087,HDLBP,ENSG00000115677
608_ATF5_P1P2_ENSG00000169136,0.0658545539785253,ATF5,ENSG00000169136
2109_DDX1_P1P2_ENSG00000079785,0.06583105960917542,DDX1,ENSG00000079785
1671_CLP1_P1P2_ENSG00000172409,0.06582284982770194,CLP1,ENSG00000172409
8275_SORT1_P1P2_ENSG00000134243,0.06574082716411796,SORT1,ENSG00000134243
1136_C9orf78_P1P2_ENSG00000136819,0.06567568942252935,C9orf78,ENSG00000136819
5015_MEX3D_P1P2_ENSG00000181588,0.06561995424606215,MEX3D,ENSG00000181588
3082_FH_P1P2_ENSG00000091483,0.06561519756361472,FH,ENSG00000091483
7982_SLC25A12_P1P2_ENSG00000115840,0.06559095362550944,SLC25A12,ENSG00000115840
230_AKAP17A_P1P2_ENSG00000197976,0.06558448484569182,AKAP17A,ENSG00000197976
3200_FRG1_P1P2_ENSG00000109536,0.0655661070171795,FRG1,ENSG00000109536
